mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	slur	crescendo_line	crescendo_hairpin	decrescendo_hairpin
63	63	373/2	373/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	809						
63	63	187	187	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	810						
63	63	375/2	375/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	811						
63	63	188	188	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	812						
63	63	377/2	377/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	813						
63	63	186	186	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	814			75			
63	63	373/2	373/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	815			75			
63	63	187	187	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	816			75			
63	63	375/2	375/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	817			75			
63	63	188	188	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	818						
63	63	377/2	377/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	819						
64	64	189	189	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	820						
64	64	381/2	381/2	0.0	3/8	3/8	Dynamic	3/4	1	1	0					p					
64	64	381/2	381/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	821			76			
64	64	191	191	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	822			76			
64	64	383/2	383/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	823						
64	64	189	189	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	824						
64	64	379/2	379/2	0.0	1/8	1/8	Dynamic	3/4	1	2	0					sfp					
64	64	379/2	379/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	825			77			
64	64	190	190	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	826						
64	64	189	189	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	827						
65	65	192	192	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	828						
65	65	387/2	387/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	829			78			
65	65	194	194	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	830			78			
65	65	389/2	389/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	831						
65	65	385/2	385/2	0.0	1/8	1/8	Dynamic	3/4	2	1	0					sfp					
65	65	385/2	385/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	832			79			
65	65	193	193	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	833						
66	66	195	195	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	834						
66	66	393/2	393/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	835			80			
66	66	197	197	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	836			80			
66	66	395/2	395/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	837						
66	66	391/2	391/2	0.0	1/8	1/8	Dynamic	3/4	2	1	0					sfp					
66	66	395/2	395/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	838						
66	66	391/2	391/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	839			81			
66	66	196	196	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	840						
67	67	198	198	0.0	0	0	Dynamic	3/4	1	1	0					pp					
67	67	198	198	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	841			82			
67	67	397/2	397/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	842			82			
67	67	199	199	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	843			82			
67	67	399/2	399/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	844			82			
67	67	200	200	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	845			82			
67	67	401/2	401/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	846						
67	67	198	198	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	847						
67	67	397/2	397/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	848						
67	67	199	199	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	849						
67	67	399/2	399/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	850						
67	67	200	200	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	851						
67	67	401/2	401/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	852						
67	67	198	198	1.5	0	0	Chord	3/4	2	2	3/8		1/4	3/2	853						
68	68	201	201	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	854						
68	68	805/4	805/4	0.0	1/16	1/16	Dynamic	3/4	1	1	0					other-dynamics					
68	68	202	202	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	855						
68	68	203	203	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	856						
68	68	201	201	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	857		articStaccatoBelow				
68	68	805/4	805/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	858			83			
68	68	403/2	403/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	859			83			
68	68	807/4	807/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	860						
68	68	202	202	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	861		articStaccatoBelow				
68	68	809/4	809/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	862			84			
68	68	405/2	405/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	863			84			
68	68	811/4	811/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	864						
68	68	203	203	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	865		articStaccatoBelow				
68	68	813/4	813/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	866			85			
68	68	407/2	407/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	867			85			
68	68	815/4	815/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	868						
68	68	201	201	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	869						
68	68	202	202	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	870						
68	68	203	203	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	871						
68	68	201	201	0.25	0	0	Chord	3/4	2	2	1/16		1/16	1	872		articStaccatoBelow				
68	68	403/2	403/2	0.25	1/8	1/8	Chord	3/4	2	2	1/16		1/16	1	873		articStaccatoBelow				
68	68	202	202	0.25	1/4	1/4	Chord	3/4	2	2	1/16		1/16	1	874		articStaccatoBelow				
68	68	405/2	405/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16		1/16	1	875		articStaccatoBelow				
68	68	203	203	0.25	1/2	1/2	Chord	3/4	2	2	1/16		1/16	1	876		articStaccatoBelow				
68	68	407/2	407/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	877		articStaccatoBelow				
69	69	204	204	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	878						
69	69	205	205	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	879						
69	69	204	204	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	880		articStaccatoBelow				
69	69	817/4	817/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	881			86			
69	69	409/2	409/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	882			86			
69	69	819/4	819/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	883						
69	69	205	205	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	884		articStaccatoBelow				
69	69	821/4	821/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	885			87			
69	69	411/2	411/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	886			87			
69	69	823/4	823/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	887						
69	69	206	206	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	888		articStaccatoBelow				
69	69	825/4	825/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	889			88			
69	69	413/2	413/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	890			88			
69	69	827/4	827/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	891						
69	69	204	204	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	892						
69	69	205	205	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	893						
69	69	204	204	0.25	0	0	Chord	3/4	2	2	1/16		1/16	1	894		articStaccatoBelow				
69	69	409/2	409/2	0.25	1/8	1/8	Chord	3/4	2	2	1/16		1/16	1	895		articStaccatoBelow				
69	69	205	205	0.25	1/4	1/4	Chord	3/4	2	2	1/16		1/16	1	896		articStaccatoBelow				
69	69	411/2	411/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16		1/16	1	897		articStaccatoBelow				
69	69	206	206	0.25	1/2	1/2	Chord	3/4	2	2	1/16		1/16	1	898		articStaccatoBelow				
69	69	413/2	413/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	899		articStaccatoBelow				
70	70	207	207	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	900			89			
70	70	209	209	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	901						
70	70	207	207	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	902		articStaccatoBelow				
70	70	829/4	829/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	903			90			
70	70	415/2	415/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	904			90			
70	70	831/4	831/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	905						
70	70	208	208	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	906		articStaccatoBelow				
70	70	833/4	833/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	907			91			
70	70	417/2	417/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	908			91			
70	70	835/4	835/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	909						
70	70	209	209	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	910		articStaccatoBelow				
70	70	837/4	837/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	911			92			
70	70	419/2	419/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	912			92			
70	70	839/4	839/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	913						
70	70	207	207	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	914						
70	70	209	209	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	915						
70	70	207	207	0.25	0	0	Chord	3/4	2	2	1/16		1/16	1	916		articStaccatoBelow				
70	70	415/2	415/2	0.25	1/8	1/8	Chord	3/4	2	2	1/16		1/16	1	917		articStaccatoBelow				
70	70	208	208	0.25	1/4	1/4	Chord	3/4	2	2	1/16		1/16	1	918		articStaccatoBelow				
70	70	417/2	417/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16		1/16	1	919		articStaccatoBelow				
70	70	209	209	0.25	1/2	1/2	Chord	3/4	2	2	1/16		1/16	1	920		articStaccatoBelow				
70	70	419/2	419/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	921		articStaccatoBelow				
71	71	210	210	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	922						
71	71	421/2	421/2	0.0	1/8	1/8	Dynamic	3/4	1	1	0					other-dynamics					
71	71	210	210	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	923						
71	71	841/4	841/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	924			93			
71	71	421/2	421/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	925			93			
71	71	843/4	843/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	926			93			
71	71	211	211	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	927			93			
71	71	845/4	845/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	928			93			
71	71	423/2	423/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	929			93			
71	71	847/4	847/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	930			93			
71	71	212	212	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	931			93			
71	71	849/4	849/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	932			93			
71	71	425/2	425/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	933			93			
71	71	851/4	851/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	934						
71	71	210	210	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	935						
72	72	213	213	0.0	0	0	Spanner	3/4	1	1	0									3	
72	72	213	213	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	936					3	
72	72	214	214	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	937					3	
72	72	215	215	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	938					3	
72	72	213	213	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	939		articStaccatoBelow			3	
72	72	853/4	853/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	940			94		3	
72	72	427/2	427/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	941			94		3	
72	72	855/4	855/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	942					3	
72	72	214	214	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	943		articStaccatoBelow			3	
72	72	857/4	857/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	944			95		3	
72	72	429/2	429/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	945			95		3	
72	72	859/4	859/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	946					3	
72	72	215	215	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	947		articStaccatoBelow			3	
72	72	861/4	861/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	948			96		3	
72	72	431/2	431/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	949			96		3	
72	72	863/4	863/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	950					3	
72	72	213	213	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	951						
72	72	214	214	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	952						
72	72	215	215	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	953						
72	72	213	213	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	954			97			
72	72	427/2	427/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	955			97			
72	72	214	214	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	956			97			
72	72	429/2	429/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	957			97			
72	72	215	215	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	958			97			
72	72	431/2	431/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	959						
73	73	216	216	0.0	0	0	Spanner	3/4	1	1	0										
73	73	216	216	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	960			98			
73	73	218	218	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	961			98			
73	73	437/2	437/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	962						
73	73	216	216	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	963						
73	73	865/4	865/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	964						
73	73	433/2	433/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	965						
73	73	867/4	867/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	966						
73	73	217	217	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	967						
73	73	869/4	869/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	968						
73	73	435/2	435/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	969						
73	73	871/4	871/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	970						
73	73	218	218	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	971						
73	73	873/4	873/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	972						
73	73	437/2	437/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	973						
73	73	875/4	875/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	974						
73	73	216	216	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	975						
73	73	216	216	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	976			99			
73	73	433/2	433/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	977			99			
73	73	217	217	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	978			99			
73	73	435/2	435/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	979			99			
73	73	218	218	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	980			99			
73	73	437/2	437/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	981						
74	74	219	219	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	982			100			
74	74	439/2	439/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	983			100			
74	74	220	220	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	984			100			
74	74	221	221	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	985			100			
74	74	219	219	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	986						
74	74	877/4	877/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	987						
74	74	439/2	439/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	988						
74	74	879/4	879/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	989						
74	74	220	220	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	990			101			
74	74	881/4	881/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	991						
74	74	441/2	441/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	992		articStaccatoAbove				
74	74	883/4	883/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	993		articStaccatoAbove				
74	74	221	221	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	994			102			
74	74	885/4	885/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	995						
74	74	443/2	443/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	996		articStaccatoAbove				
74	74	887/4	887/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	997		articStaccatoAbove				
74	74	219	219	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	998			103			
74	74	439/2	439/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	999						
74	74	220	220	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	1000						
74	74	221	221	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	1001						
75	75	224	224	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	1002			104			
75	75	899/4	899/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1003			104			
75	75	222	222	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1004						
75	75	224	224	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1005						
75	75	445/2	445/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1006			105			
75	75	223	223	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1007			105			
75	75	447/2	447/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1008						
75	75	224	224	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1009						
75	75	222	222	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	1010						
76	76	227	227	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	1011			106			
76	76	911/4	911/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1012			106			
76	76	225	225	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1013						
76	76	227	227	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1014						
76	76	225	225	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1015						
76	76	225	225	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	1016						
76	76	451/2	451/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	1017			107			
76	76	226	226	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	1018			107			
76	76	453/2	453/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	1019						
76	76	227	227	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	1020						
77	77	228	228	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1021						
77	77	230	230	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1022			108			
77	77	921/4	921/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1023			108			
77	77	461/2	461/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1024			108			
77	77	923/4	923/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1025						
77	77	230	230	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1026						
77	77	228	228	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1027						
77	77	457/2	457/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1028			109			
77	77	915/4	915/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1029			109			
77	77	229	229	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	1030			109			
77	77	917/4	917/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1031						
77	77	459/2	459/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1032		articStaccatoAbove				
77	77	919/4	919/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1033		articStaccatoAbove				
77	77	230	230	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1034			110			
78	78	231	231	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1035						
78	78	233	233	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1036			111			
78	78	933/4	933/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1037			111			
78	78	467/2	467/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1038			111			
78	78	935/4	935/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1039						
78	78	233	233	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1040						
78	78	231	231	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1041						
78	78	231	231	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	1042						
78	78	463/2	463/2	0.25	1/8	1/8	Chord	3/4	2	2	1/16		1/16	1	1043			112			
78	78	927/4	927/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16		1/16	1	1044			112			
78	78	232	232	0.25	1/4	1/4	Chord	3/4	2	2	1/16		1/16	1	1045			112			
78	78	929/4	929/4	0.25	5/16	5/16	Chord	3/4	2	2	1/16		1/16	1	1046						
78	78	465/2	465/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16		1/16	1	1047		articStaccatoBelow				
78	78	931/4	931/4	0.25	7/16	7/16	Chord	3/4	2	2	1/16		1/16	1	1048		articStaccatoBelow				
78	78	233	233	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	1049			113			
79	79	234	234	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	1050						
79	79	236	236	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1051						
79	79	234	234	1.5	0	0	Chord	3/4	1	2	3/8		1/4	3/2	1052						
79	79	471/2	471/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	1053			114			
79	79	236	236	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1054			114			
79	79	473/2	473/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1055						
79	79	234	234	0.0	0	0	Dynamic	3/4	2	1	0					pp					
79	79	234	234	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1056						
79	79	469/2	469/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1057						
79	79	939/4	939/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1058						
79	79	235	235	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1059						
79	79	236	236	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1060						
80	80	237	237	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	1061						
80	80	237	237	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1062						
